AGE,GENDER,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,LOAN_NUM_CLOSED,LOAN_NUM_TOTAL,PERSONAL_INCOME,AGREEMENT_RK,TARGET
40,0,2,2,1,0,2,2,15000,67077529,0
22,0,0,0,1,0,0,0,12000,62136484,0
25,1,0,0,1,0,1,1,10000,65477984,0
51,0,2,0,1,0,0,0,20000,60089057,0
34,1,2,0,1,0,0,0,17000,66664947,0
58,0,0,0,1,0,1,1,13000,59936064,0
42,1,2,2,1,0,0,0,5000,63097732,0
26,1,2,2,1,0,2,3,14000,74557144,0
27,1,0,0,1,0,1,1,20000,63089183,0
28,1,1,1,1,0,4,4,17000,66428839,1
44,1,1,0,0,1,0,0,9000,64339526,0
29,1,1,1,1,0,1,1,15000,61940064,0
33,0,0,0,1,0,5,5,20000,66764485,0
63,0,0,0,0,1,0,0,7000,72288303,0
38,0,1,0,1,0,2,2,15000,66858536,0
48,1,1,1,1,0,0,0,26000,62611023,0
40,0,3,3,1,0,0,0,10000,64842538,0
45,1,1,0,1,0,0,0,5000,62030864,0
45,1,2,1,0,1,1,1,6000,63091447,0
31,1,2,2,1,0,3,4,18000,67163516,0
43,1,2,0,1,0,1,1,13000,67139209,0
28,1,1,1,1,0,0,0,25000,66886765,0
61,1,0,0,1,0,0,0,18000,61466214,0
56,1,2,0,0,1,0,0,11000,73827145,0
54,1,2,0,1,0,0,0,15000,61231094,0
29,0,0,0,1,0,0,0,15000,62234639,0
39,1,2,2,1,0,2,3,13000,66598280,0
55,1,3,0,1,0,0,0,22000,63096396,0
38,1,1,1,1,0,0,0,20000,60450430,0
45,1,1,0,1,0,1,1,8000,62480755,0
34,1,1,1,1,0,1,1,13000,61076680,0
44,1,2,2,1,0,1,1,12000,61066011,0
61,1,0,0,0,1,1,2,8000,62248789,0
27,0,2,2,1,0,1,1,8000,61044494,0
57,1,0,0,0,1,0,0,6500,61149072,0
24,1,1,1,1,0,1,1,9000,65492432,0
27,1,2,2,1,0,1,1,5000,63987418,0
23,0,0,0,1,0,0,0,7500,63911596,0
30,1,0,0,1,0,1,1,11000,64561310,0
34,0,2,2,1,0,0,0,27000,63314560,0
54,0,0,0,1,0,0,0,7800,75208100,0
48,1,2,0,1,0,0,0,6000,60448599,1
52,1,2,0,1,0,0,0,14000,75274593,0
43,1,1,0,1,0,0,0,28000,62176137,1
52,1,1,0,1,1,0,0,15000,60188150,0
33,1,2,2,1,0,0,0,10000,64826627,0
31,0,0,0,1,0,0,0,10000,64901692,0
50,0,2,2,1,0,0,0,42000,64900218,0
32,1,0,0,1,0,0,0,12000,63007600,0
53,0,2,0,1,0,1,1,7000,59928086,0
41,1,2,1,1,0,1,1,17000,61115655,0
26,0,0,0,1,0,1,1,40000,62603919,0
45,1,2,1,1,0,0,0,30000,61308826,0
23,1,0,0,1,0,1,1,7000,65411826,0
34,1,3,3,1,0,1,2,6000,74041523,0
33,1,2,2,1,0,1,1,7000,65570229,0
34,0,0,0,1,0,1,1,30000,63604152,0
38,0,1,2,1,0,0,0,15000,61231119,0
49,0,1,0,1,0,1,1,20000,67167907,0
26,1,1,1,1,0,2,2,17000,65246977,0
49,1,2,0,1,0,1,2,15000,65238046,0
49,1,2,0,1,0,0,0,6000,64473356,0
52,1,2,0,0,1,0,0,7000,64559557,0
55,1,0,0,1,1,0,0,6500,61956248,0
24,0,0,0,1,0,4,4,18000,75015404,1
40,1,0,0,1,0,3,3,18000,75018097,0
38,1,0,0,1,0,0,0,15000,64352796,1
34,0,2,2,1,0,0,0,15000,61879124,0
35,0,1,1,1,0,0,0,12000,67444393,1
25,1,0,0,1,0,1,1,12000,65477893,0
36,1,1,1,1,0,1,1,6500,61131845,0
29,0,1,2,1,0,0,0,18000,62136202,0
27,0,1,1,1,0,1,1,15000,62486949,1
34,0,1,1,1,0,0,0,11000,59964749,0
59,1,0,0,0,1,4,4,10500,67223158,0
53,1,2,0,1,0,0,0,25000,61353638,0
46,0,2,1,1,0,3,4,21000,67151521,0
38,1,1,1,1,0,1,1,12000,60446542,0
40,1,1,1,1,0,0,0,20000,64355225,0
24,1,0,0,1,0,1,1,15000,65488284,0
23,1,0,0,1,0,1,1,4500,72270256,0
26,1,0,0,1,0,0,0,15000,64905509,0
26,1,1,1,1,0,1,1,4500,65417574,1
64,1,1,0,0,1,1,1,7500,61309361,0
50,1,2,1,1,0,0,0,12000,62388653,0
42,1,1,0,1,0,0,0,10000,59975992,1
39,0,1,1,1,0,1,2,16000,65249968,0
26,0,0,1,1,0,0,0,23000,61877543,0
48,1,0,0,1,0,1,1,9000,67208420,0
34,0,1,1,1,0,0,0,13000,62797248,0
56,1,2,0,1,0,3,3,7000,66329657,0
61,1,0,0,0,1,4,4,7000,66671463,0
37,1,2,2,1,0,0,0,40000,61303650,0
32,1,2,2,1,0,0,0,10000,67542024,0
26,1,1,1,1,0,1,1,8000,66077511,0
24,1,0,0,1,0,0,0,10000,66200380,0
40,1,0,0,1,0,0,0,12000,61362143,0
47,0,2,2,1,0,0,0,9000,67425741,0
23,1,0,0,1,0,1,1,15000,66409793,0
56,1,0,0,1,1,0,0,17000,66195059,0
38,1,1,1,1,0,2,2,15000,66433010,0
60,1,2,0,1,1,0,0,9000,62075557,0
43,1,1,1,1,0,1,1,12500,59938197,1
34,0,2,2,1,0,1,2,14000,75068312,1
28,1,0,0,1,0,1,1,20000,61922741,0
29,1,1,1,1,0,1,1,12000,74525336,1
56,1,2,0,1,1,0,0,12000,67413098,0
56,1,1,0,1,0,1,1,13000,60524887,0
51,1,0,0,1,0,0,0,10000,64901489,0
56,0,0,0,1,0,1,1,13000,63996517,0
42,1,0,2,1,0,2,3,15000,74463776,0
25,1,0,0,1,0,2,3,8000,67138463,0
52,1,2,1,1,0,1,1,25000,61081996,0
41,1,0,0,1,0,0,0,6000,74018034,0
59,0,0,0,0,1,2,2,5500,66761511,0
35,1,1,1,1,0,0,0,10000,73828093,0
48,1,2,1,1,0,2,3,25000,74653311,0
26,1,1,1,1,0,0,0,10000,67321348,1
29,1,0,0,1,0,0,0,20000,63004278,0
34,1,1,1,1,0,2,2,8000,66920614,1
53,0,1,0,1,0,2,2,7000,66415148,0
56,1,1,0,1,1,2,2,9000,64589823,0
50,0,1,0,1,0,2,2,12000,66523591,0
25,1,0,0,1,0,1,1,20000,67020886,0
22,1,0,0,1,0,1,1,35000,67148822,1
58,1,3,0,1,1,0,0,21000,62076786,0
48,1,2,0,1,1,2,2,8000,67008801,0
34,1,1,0,1,0,0,0,12000,65211204,0
33,1,0,0,1,0,0,0,49000,66892923,1
33,1,2,2,1,0,0,0,10000,62799601,0
22,0,0,0,1,0,1,1,12000,62509055,0
38,0,1,1,1,0,1,1,12000,64275091,0
63,1,0,0,0,1,1,2,5000,74024688,0
44,1,0,0,1,0,4,4,8000,75020193,0
46,0,1,0,1,0,1,1,8000,59927260,0
32,1,1,1,1,0,0,0,35000,62245098,1
27,0,1,1,1,0,0,0,20000,72278324,0
31,1,2,2,1,0,0,0,15000,60105636,0
40,1,3,3,1,0,0,0,9000,61858372,0
53,0,3,0,1,0,1,1,5000,60093026,0
36,0,0,0,1,0,2,2,14000,67087418,0
35,0,0,0,1,0,0,0,10000,61521562,0
24,0,0,0,1,0,1,1,22000,64356507,0
36,1,1,1,1,0,0,0,20000,61839839,0
37,1,1,1,1,0,1,1,10000,59914132,0
50,0,0,0,1,0,0,0,10000,61068231,1
50,0,0,0,1,0,2,2,18000,74643585,1
32,1,0,0,1,0,0,0,19000,74482107,1
28,1,0,0,1,0,0,0,18000,63985968,0
30,1,0,0,1,0,2,2,6000,74463248,0
40,0,0,0,1,0,0,0,23000,60045353,0
31,1,1,1,1,0,0,0,20000,64348462,0
27,0,1,1,1,0,2,2,15000,66408811,0
33,1,2,2,1,0,0,0,5600,62259813,0
28,0,1,1,1,0,1,1,15000,67163250,0
47,1,2,0,1,0,1,1,17000,66850630,0
25,0,0,0,1,0,0,0,20000,64453988,0
45,1,1,0,1,0,0,0,20000,60382740,0
26,1,1,1,1,0,1,1,15000,67018718,0
40,1,2,1,1,0,1,1,9000,61161342,0
34,0,0,0,1,0,1,1,10000,65247591,0
44,1,2,1,1,0,1,2,15000,66835647,0
30,1,1,1,1,0,1,2,6400,74021255,0
26,1,1,1,1,0,1,1,10000,66085686,0
24,0,0,0,1,0,0,0,8000,65203757,0
47,1,1,0,1,0,0,0,21000,61432248,0
24,0,1,1,1,0,2,2,10000,61377329,0
27,1,1,0,1,0,0,0,6000,64469307,0
47,1,1,1,1,0,3,3,6000,66432696,0
52,1,3,2,1,0,2,2,8000,66858131,0
41,1,1,1,1,0,1,1,10000,62588919,0
51,1,3,1,1,0,0,0,9000,60105877,0
47,1,2,0,1,0,1,1,4500,65210742,0
25,1,0,0,1,0,1,1,11000,66089348,0
46,1,0,0,1,0,1,2,12000,67338599,0
28,1,2,2,1,0,1,1,8000,67017126,0
37,1,2,2,1,0,0,0,7800,64561668,0
33,1,1,1,1,0,1,1,30000,74280303,1
44,1,4,0,1,0,2,4,9000,67078500,0
22,1,0,0,1,0,1,1,13000,66777996,0
61,1,0,0,0,1,2,2,6000,66333685,0
45,0,2,1,1,0,2,2,9000,74463824,0
43,1,2,1,1,0,1,2,14000,61932772,0
28,0,1,1,1,0,0,0,23000,62024609,0
43,0,2,1,1,0,0,0,7000,65215080,0
44,1,1,1,1,0,0,0,11200,72292388,0
40,0,1,1,1,0,0,0,15000,73825502,0
24,1,0,0,1,0,1,1,7000,65495250,0
42,0,1,0,1,0,0,0,35000,64374546,1
54,1,1,0,0,1,1,1,9000,67230747,0
37,0,1,2,1,0,1,1,12000,60469568,0
58,0,3,3,1,0,1,1,9000,66899254,0
32,0,0,0,1,0,0,0,18000,63099451,0
40,1,2,0,1,0,0,0,9000,64443173,0
59,1,1,0,1,0,0,0,15000,64848093,0
48,1,1,0,1,0,1,1,18000,67223188,1
27,1,0,0,1,0,0,0,10000,62602949,0
55,1,3,0,1,0,0,0,10000,63320780,0
55,1,1,0,1,0,0,0,10000,62088976,0
52,1,1,0,1,0,0,0,13000,62366409,0
63,1,2,0,1,1,0,0,17000,67332560,0
29,0,0,0,1,0,0,0,15000,64566684,0
41,1,3,3,1,0,0,0,7000,62617573,0
27,0,0,0,1,0,2,2,8000,67164354,0
57,1,0,0,0,1,1,2,10000,74482794,0
42,1,2,1,1,0,2,2,5000,74188471,0
47,1,1,1,1,0,0,0,6000,62614892,0
24,1,0,0,1,0,1,1,10000,65410577,0
60,1,0,0,1,1,0,0,10000,62093777,0
32,1,1,1,1,0,3,4,9800,74654208,0
26,1,0,1,1,0,1,1,17000,65395711,0
48,1,1,0,1,0,0,0,35000,74271418,1
53,0,0,0,1,0,1,1,25000,63320003,0
55,1,0,0,1,1,0,0,8000,65202911,0
59,1,2,0,0,1,0,0,6500,62143594,0
58,0,2,0,1,0,0,0,30000,61372859,1
58,1,1,0,0,1,0,0,5600,60383590,0
41,0,2,2,1,0,2,2,10200,61431373,0
56,1,1,0,1,1,1,1,10600,64355707,0
35,1,1,1,1,0,1,1,12000,63999638,0
30,1,1,0,1,0,0,0,9000,61534913,0
56,1,0,0,0,1,1,1,7000,61111274,0
44,0,1,1,1,0,0,0,30000,63912111,0
24,0,0,0,1,0,0,0,12000,60392283,0
49,1,3,3,1,0,2,2,7000,66597558,0
24,1,1,1,1,0,0,0,8000,72274225,0
25,0,2,2,1,0,1,1,15000,61131450,0
47,0,0,0,1,0,0,0,14000,63002975,0
49,0,2,0,1,0,0,0,7000,63592026,0
29,0,1,1,1,0,1,1,6200,59926732,0
28,1,1,1,1,0,0,0,25000,65205478,0
46,1,3,0,1,0,0,0,16000,62082020,1
25,1,2,2,1,0,0,0,15000,67433100,0
28,0,1,1,1,0,0,0,9000,64556146,0
52,1,1,0,0,1,0,0,12000,62256461,0
42,1,1,0,1,0,0,0,9000,61159096,0
25,1,1,1,1,0,1,1,10000,67075045,0
61,1,0,0,0,1,1,2,9000,74644547,0
52,1,0,0,1,0,1,1,10000,60100819,0
37,1,1,1,1,0,0,0,20000,73842026,0
44,1,1,1,1,0,2,2,5000,66531888,0
31,1,0,0,1,0,0,0,24000,74983886,0
25,1,2,2,1,0,0,0,15000,73841023,0
43,0,1,2,1,0,0,0,12000,64553939,0
29,0,0,0,1,0,0,0,22000,63087229,1
25,0,0,0,1,0,0,0,15000,61444280,0
43,0,2,2,1,0,0,0,15000,63892947,0
26,0,0,0,1,0,0,0,9000,64439626,0
30,0,1,1,1,0,0,0,15000,61244731,0
43,1,0,0,1,0,0,0,6000,61122014,0
36,0,2,2,1,0,2,2,18000,66319110,0
55,1,2,0,0,1,1,2,7000,61421533,0
32,1,2,2,1,0,2,2,10000,74657575,0
65,1,1,0,0,1,0,0,6200,64465444,0
53,0,1,1,1,0,0,0,15000,60452977,0
41,0,2,2,1,0,1,1,12000,61128305,1
27,0,0,1,1,0,0,0,15000,61534023,0
34,1,2,1,1,0,1,2,15000,61920940,0
53,1,2,0,1,1,0,0,12000,62076004,1
25,0,2,2,1,0,1,1,22000,67144314,1
51,1,3,0,1,0,1,1,15000,61235881,0
38,1,1,1,1,0,0,0,30000,61161822,0
51,1,3,0,1,0,0,0,8000,64888822,0
51,1,2,0,1,0,0,0,10000,60461547,0
26,1,0,0,1,0,1,1,10000,66084265,0
53,1,2,0,0,1,1,2,12000,67314509,0
33,1,3,3,1,0,0,0,8000,60090738,1
51,0,1,0,1,1,0,0,38000,64896980,0
41,1,0,1,1,0,0,0,8000,62444658,0
41,1,0,0,1,0,2,3,6000,74552892,0
29,1,2,2,1,0,1,1,35000,61361121,0
28,1,0,0,1,0,1,1,27000,62497041,0
29,1,1,1,1,0,0,0,25000,73830743,0
53,1,2,0,1,1,1,2,15000,74955660,0
56,1,0,0,1,0,0,0,10000,63008266,0
53,1,2,0,1,1,2,2,18000,67175200,0
59,1,2,0,1,0,1,1,14000,60118114,0
26,1,1,1,1,0,1,2,14000,75072731,0
37,0,0,0,1,0,1,1,25000,63988780,0
32,0,0,0,1,0,1,1,23000,60087894,0
49,1,2,0,1,0,0,0,15000,64004695,0
33,1,1,1,1,0,0,0,9000,73825577,0
36,0,1,1,1,0,1,1,12000,62610596,0
24,0,0,0,1,0,0,0,8000,62263340,0
49,1,1,0,1,0,0,0,28000,74817444,0
30,1,1,1,1,0,1,2,15000,73820676,1
24,1,1,1,1,0,1,1,12000,73838132,0
38,1,1,2,1,0,1,2,7000,74017465,0
25,1,1,1,1,0,1,1,20000,74277596,1
26,1,1,1,1,0,1,1,8500,65421188,0
43,1,1,1,1,0,0,0,18000,75068065,0
22,1,0,0,1,0,1,1,7000,65411740,0
24,0,0,0,1,0,0,0,20000,63313714,0
60,1,0,0,0,1,1,2,10000,67437690,0
29,1,0,0,1,0,0,0,20000,63595836,1
37,1,1,0,1,0,0,0,12000,61441923,0
31,0,0,0,1,0,0,0,13000,65215171,0
29,0,1,0,1,0,0,0,12000,66972797,0
53,0,2,0,1,0,1,1,100000,59912560,0
37,1,1,1,1,0,0,0,9000,62077648,0
40,1,1,1,1,0,1,1,7000,74481296,0
31,1,0,0,1,0,0,0,10000,63902388,1
27,1,1,1,1,0,1,1,13000,63982626,0
60,0,0,0,1,0,3,3,10000,67021848,0
44,0,1,1,1,0,0,0,15000,67444318,1
38,1,2,2,1,0,3,3,6000,74192389,0
29,1,1,1,1,0,0,0,15000,61234824,1
54,1,0,0,1,0,0,0,12000,60382757,0
37,0,2,2,1,0,2,2,15000,66652869,0
50,1,1,1,1,0,0,0,7500,64896421,0
30,0,2,2,1,0,1,1,40000,74546572,0
38,0,1,1,1,0,0,0,25000,60057842,1
47,0,2,0,1,0,1,1,4000,64340125,0
42,1,2,1,1,0,0,0,15000,73829552,1
50,1,0,0,1,0,0,0,12000,60051250,0
34,1,1,1,1,0,3,3,16000,67087978,0
40,0,2,2,1,0,1,1,15000,66760610,0
57,0,2,0,1,0,2,2,6000,66836197,0
38,0,2,2,1,0,0,0,20000,60383651,0
43,1,1,0,1,0,3,4,17000,67066936,1
35,1,2,2,1,0,1,1,9000,61935598,1
49,1,3,0,1,0,2,2,17000,67157935,0
24,0,0,0,1,0,0,0,19000,62431769,0
55,0,0,0,0,1,0,0,6500,64913750,0
33,0,2,2,1,0,0,0,6000,64890377,1
57,0,3,0,0,1,0,0,24000,62596472,0
29,1,1,1,1,0,0,0,15000,62247484,1
39,0,2,2,1,0,0,0,18000,64836586,0
26,1,1,1,1,0,3,3,13000,74477848,0
43,1,1,1,1,0,0,0,12000,61974427,0
51,1,2,0,1,0,1,2,12000,65494486,0
46,0,2,0,1,0,0,0,12000,63902343,0
23,1,0,0,1,0,1,1,9000,65486850,0
54,1,2,0,1,0,0,0,8000,60448884,0
40,1,1,0,1,0,0,0,20000,62035034,0
28,1,1,0,1,0,0,0,20000,67328219,0
25,0,0,1,1,0,1,2,30000,61924118,1
62,1,0,0,0,1,1,2,8000,67311115,0
38,0,2,2,1,0,2,2,15000,74829529,1
40,0,2,2,1,0,0,0,17000,59968198,0
49,0,2,1,1,0,0,0,32000,64438880,0
25,0,0,0,1,0,6,6,10500,66326363,0
45,1,1,1,1,0,0,0,20000,61873201,0
23,0,1,1,1,0,0,0,16000,63105642,0
63,1,2,0,0,1,0,0,4500,62023606,0
24,1,0,0,1,0,1,1,15000,66666780,0
35,1,2,2,1,0,1,2,9000,67315835,0
54,1,2,0,1,0,0,0,18000,60045383,0
24,0,0,0,1,0,0,0,14000,65208665,1
39,1,1,1,1,0,0,0,7000,61354403,0
53,1,2,0,1,0,0,0,10000,62369697,0
40,1,2,2,1,0,1,1,8000,62436579,0
33,1,1,1,1,0,2,2,12000,66920672,0
51,1,0,0,1,0,0,0,8500,72274301,0
57,1,0,0,1,0,1,1,20000,67160869,0
62,0,1,1,1,0,0,0,21000,62035080,0
36,0,2,2,1,0,0,0,15000,61232962,0
59,1,2,0,1,1,0,0,15000,60448818,0
39,1,1,0,1,0,0,0,40000,61369405,0
37,0,0,0,1,0,1,1,11000,62487286,0
27,0,2,2,1,0,0,0,25000,61241994,0
37,0,1,1,1,0,2,2,7000,74953918,0
25,0,0,0,1,0,2,2,10000,67145925,1
59,1,2,0,0,1,0,0,6000,62365954,0
40,1,1,1,1,0,1,1,15000,67174571,0
38,0,1,1,1,0,0,0,30000,62433297,0
24,1,0,0,1,0,1,2,12000,59935108,0
64,1,2,0,0,1,0,0,7000,62952199,0
44,1,2,2,1,0,2,2,7000,72300500,0
52,0,3,0,1,0,2,3,10000,66886895,0
26,0,1,1,1,0,0,0,21500,63097539,0
58,1,5,0,1,0,1,2,15000,67433509,0
25,0,0,0,1,0,0,0,15000,60460628,0
24,1,1,1,1,0,0,0,11000,63001877,1
41,1,1,1,1,0,0,0,9500,60448284,0
27,1,1,1,1,0,1,1,9000,62506039,0
36,1,2,2,1,0,3,3,10000,67074060,0
30,1,2,2,1,0,0,0,15000,67423949,0
53,1,1,0,0,1,1,1,10000,61962321,0
32,1,2,2,1,0,0,0,15000,73835501,1
26,1,1,1,1,0,4,6,10000,75036184,0
54,1,1,1,0,1,0,0,13000,72289156,1
46,1,0,0,1,0,0,0,8500,62136293,0
26,1,1,1,1,0,1,1,6700,65495950,0
25,1,1,1,1,0,1,1,7000,65490036,0
49,1,1,0,1,0,1,1,7000,61352960,0
52,1,2,0,0,1,2,3,6000,61451248,0
23,1,1,1,1,0,1,1,6000,65412073,0
45,0,3,1,1,0,0,0,8500,60400699,0
26,1,2,2,1,0,1,1,8000,65503293,0
41,1,0,0,1,0,4,4,12000,66588117,0
37,1,3,3,1,0,1,1,6000,61847717,0
24,0,0,0,1,0,1,1,22000,62255993,0
52,0,1,1,1,0,0,0,9000,62170025,1
59,1,3,0,0,1,2,2,4800,74484018,0
52,0,1,1,1,0,0,0,10000,60100658,0
38,1,2,2,1,0,1,1,14000,64361111,0
25,0,0,0,1,0,1,1,26000,64277933,0
31,1,0,0,1,0,3,3,10000,66767708,0
26,1,0,0,1,0,1,1,18000,67146832,0
61,0,0,0,0,1,0,0,8600,67226618,0
36,1,3,1,1,0,1,1,8000,64589021,1
33,1,1,1,1,0,1,1,12000,67163189,1
59,1,0,0,1,1,2,2,10000,61416048,0
59,0,3,0,1,0,1,1,10000,74949668,0
50,0,2,0,1,0,1,1,25000,60467299,0
38,0,1,1,1,0,2,3,20000,73830326,0
44,1,1,1,1,0,0,0,10000,64434370,0
53,1,2,0,1,0,2,3,20000,67211766,0
27,1,1,1,1,0,0,0,8000,72283878,0
39,0,0,0,1,0,0,0,25000,62143140,0
35,1,2,2,1,0,1,2,12000,67276039,1
36,0,0,0,1,0,0,0,14000,63916370,0
41,0,1,1,1,0,0,0,9000,60086881,0
48,0,0,0,1,0,0,0,20000,62127738,0
44,1,0,0,1,0,1,2,6000,62258492,0
60,0,0,0,1,0,1,2,60000,74830423,1
27,0,0,0,1,0,0,0,6000,60039761,0
37,1,2,2,1,0,0,0,13000,63099080,0
31,0,1,1,1,0,1,1,13000,61471725,0
54,1,1,0,1,1,0,0,12000,62232927,0
24,0,0,0,1,0,0,0,14000,63895358,1
57,0,0,0,1,0,0,0,15000,61158310,0
34,1,1,1,1,0,0,0,30000,63094668,0
37,1,2,2,1,0,0,0,22000,62028937,0
39,1,2,2,1,0,2,2,15000,66654753,0
43,1,3,1,1,0,1,1,5500,61924774,0
36,1,1,1,1,0,1,1,20000,64600312,0
45,1,2,1,1,0,2,2,10000,66777278,0
29,1,1,1,1,0,0,0,8200,62235646,0
22,0,0,0,1,0,0,0,15000,64353559,0
52,1,3,1,1,0,2,2,15000,66520919,0
56,1,0,0,1,0,2,2,8000,61461540,0
56,1,5,0,1,0,0,0,12000,60380524,0
29,1,2,2,1,0,0,0,17000,67426241,1
37,0,1,1,1,0,3,3,15000,74961123,0
53,1,0,0,1,0,4,4,13000,67170321,1
45,1,1,0,1,0,0,0,18000,59972509,1
60,1,2,0,0,1,0,0,9500,62799072,0
56,1,2,0,0,1,0,0,3100,61105071,0
52,1,2,0,1,0,0,0,12000,64345741,1
38,1,2,2,1,0,0,0,10000,64426354,0
29,1,0,0,1,0,0,0,17000,60464656,1
53,1,0,0,1,0,1,2,10000,60467954,0
48,0,0,0,1,0,0,0,20000,63007004,0
55,1,2,0,1,0,0,0,17000,67326821,0
22,0,0,0,1,0,0,0,16000,73821544,0
64,1,1,0,1,1,2,4,15000,67152102,0
29,1,1,1,1,0,0,0,10000,62606881,0
37,0,1,1,1,0,4,4,20000,67152959,0
46,0,0,0,1,0,0,0,30000,61229005,0
50,1,0,0,1,0,1,1,15000,62484635,0
41,1,2,2,1,0,1,2,15000,64597845,1
35,1,3,3,1,0,1,1,9000,67027262,0
54,1,2,1,1,0,2,3,20000,61468679,0
45,1,3,0,1,0,0,0,6000,61377916,1
32,1,2,2,1,0,0,0,17000,63598377,0
36,0,1,1,1,0,2,2,12000,67234440,0
24,1,0,0,1,0,1,1,15000,66408686,0
30,1,0,0,1,0,1,1,15000,66407488,0
26,1,0,0,1,0,0,0,8000,62018715,0
35,0,1,1,1,0,1,1,8000,65249480,0
32,1,1,1,1,0,1,1,22000,61937994,1
46,0,2,2,1,0,0,0,23100,63990940,0
54,1,2,0,1,0,1,1,16000,63322214,1
62,1,2,0,0,1,0,0,4500,61296349,0
61,1,0,0,1,1,0,0,13000,62141083,0
34,0,1,1,1,0,0,0,8000,62233626,1
53,1,2,0,0,1,1,1,8000,74547086,0
34,1,2,2,1,0,0,0,8000,60395343,1
48,1,1,1,1,0,3,3,9500,66753910,0
37,1,0,0,1,0,0,0,10000,67548405,0
39,1,2,2,1,0,1,2,10000,67332299,0
42,1,3,1,0,1,1,1,7000,66772812,0
36,1,1,1,1,0,0,0,10000,62081006,0
28,0,0,0,1,0,0,0,12500,61114890,0
55,0,2,0,1,0,0,0,18000,61231939,0
52,1,2,0,1,0,1,1,6000,74021155,0
37,1,1,1,1,0,0,0,7000,61379959,0
28,1,0,0,1,0,0,0,7000,74030968,0
33,0,2,2,1,0,0,0,8000,64432687,0
27,1,1,1,1,0,0,0,4500,60387986,0
32,1,1,1,1,0,1,1,6000,61872525,0
45,0,0,0,1,0,1,2,11000,62948841,0
38,1,2,2,1,0,1,1,18000,62487923,0
63,1,0,0,0,1,1,1,10000,63984204,0
42,1,1,1,1,0,0,0,19000,67313422,0
59,0,4,0,1,1,0,0,11500,72280765,0
57,0,0,1,0,1,0,0,15000,60117838,0
23,1,0,0,1,0,0,0,10000,66186955,0
30,1,1,1,1,0,2,2,10000,66412506,0
36,0,1,1,1,0,0,0,15000,60051298,1
35,0,0,0,1,0,0,0,25000,63007708,0
45,0,1,1,1,0,0,0,30000,74843604,1
59,1,2,0,1,1,4,5,13000,66777534,0
41,1,1,1,1,0,0,0,13000,75077617,0
41,1,0,0,1,0,1,1,10000,74655948,0
33,1,0,0,1,0,1,1,10000,74994404,0
57,1,0,0,1,1,1,2,15000,67232949,0
47,1,1,0,1,0,2,3,25000,67202366,0
36,1,3,0,1,0,0,0,9300,67544980,0
43,1,4,3,1,0,0,0,15000,67216996,0
22,1,0,0,1,0,1,1,10000,66751956,0
52,0,0,0,1,0,1,1,10000,65414431,0
23,0,1,1,1,0,1,2,17000,75015516,1
53,1,0,0,1,1,1,2,12000,67322403,1
40,0,1,1,1,0,0,0,8000,62260864,0
30,1,2,2,1,0,3,3,4500,66591213,0
40,0,2,2,1,0,1,1,14000,66921964,0
34,0,0,0,1,0,0,0,15000,60457570,0
52,0,1,1,1,0,0,0,25000,75074052,1
28,1,0,0,1,0,0,0,21000,65209970,0
34,1,0,0,1,0,0,0,35000,62595482,0
49,1,0,0,1,0,0,0,7000,75288976,0
37,1,1,1,1,0,0,0,20000,62081391,1
29,0,1,1,1,0,1,1,17000,61521568,0
33,0,2,2,1,0,1,1,15000,61112669,0
24,1,0,0,1,0,1,1,12000,67082873,0
46,1,1,0,1,0,0,0,18000,64431401,1
32,0,1,1,1,0,1,2,20000,61916422,0
46,1,2,1,1,0,3,5,25000,67536170,1
47,1,1,1,1,0,2,2,12000,67017889,0
25,0,0,0,1,0,0,0,20000,60112389,0
41,1,1,0,1,0,4,4,12000,66408771,0
25,0,0,0,1,0,0,0,25000,62773750,0
42,0,2,2,1,0,0,0,10000,63086267,0
42,0,1,1,1,0,0,0,40000,62174832,1
42,1,3,2,1,0,1,1,10000,60039398,0
31,0,2,3,1,0,2,2,25000,75033160,0
36,0,2,0,1,0,0,0,12000,64341362,0
46,1,1,0,1,0,0,0,14000,61105229,0
62,1,0,0,0,1,0,0,6000,64337065,0
49,0,0,1,1,0,0,0,12000,64838117,0
30,0,0,0,1,0,0,0,12000,72280167,0
50,0,0,0,1,0,0,0,7000,64552484,0
22,0,0,0,1,0,0,0,9000,64839977,0
57,0,2,1,1,0,4,6,30000,74653686,0
48,1,3,0,1,0,2,2,5000,66519761,0
51,1,0,0,1,1,0,0,12000,73821964,0
26,1,1,1,1,0,1,1,12000,65475164,0
24,1,1,1,1,0,0,0,8000,67225086,0
63,0,0,0,0,1,2,3,5200,66706639,0
43,1,1,0,1,0,2,2,7000,74994010,0
55,1,3,0,1,0,0,0,6000,63594437,0
31,0,0,0,1,0,0,0,25000,62612359,0
34,1,1,1,1,0,1,1,14000,60052345,0
28,1,0,0,1,0,0,0,8000,62074531,0
31,0,2,2,1,0,0,0,20000,62606501,0
53,0,0,0,1,0,1,1,12000,60093838,0
35,1,2,2,1,0,0,0,25000,65205307,0
32,1,2,2,1,0,4,4,10000,66669190,0
48,1,1,0,1,0,1,1,11000,65245076,0
34,0,0,0,1,0,0,0,15000,62095500,0
29,1,0,0,1,0,1,1,13000,61119953,0
48,1,2,0,1,0,0,0,10000,62141110,0
